Narrativa_IA;Mês;Nome Grupo;cc_nome;Realizado
Em Nov, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 3.447 referente ao item 'COMBUSTIVEL CORPORATIVO'.;Nov;(/) RATEIOS COMPORATIVO;COMBUSTIVEL CORPORATIVO;-R$ 3.447
Em Jan, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 65.861 referente ao item 'PRO-LABORE'.;Jan;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 65.861
Em Mai, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 82.365 referente ao item 'PRO-LABORE'.;Mai;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 82.365
Em Jun, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 110.453 referente ao item 'PRO-LABORE'.;Jun;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 110.453
Em Fev, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 130.449 referente ao item 'PRO-LABORE'.;Fev;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 130.449
Em Mar, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 287.903 referente ao item 'PRO-LABORE'.;Mar;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 287.903
Em Ago, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 297.993 referente ao item 'PRO-LABORE'.;Ago;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 297.993
Em Set, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 378.335 referente ao item 'PRO-LABORE'.;Set;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 378.335
Em Dez, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 423.760 referente ao item 'PRO-LABORE'.;Dez;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 423.760
Em Abr, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 692.821 referente ao item 'PRO-LABORE'.;Abr;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 692.821
Em Nov, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 866.983 referente ao item 'PRO-LABORE'.;Nov;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 866.983
Em Out, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 949.054 referente ao item 'PRO-LABORE'.;Out;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 949.054
Em Jul, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 968.133 referente ao item 'PRO-LABORE'.;Jul;(/) RATEIOS COMPORATIVO;PRO-LABORE;-R$ 968.133
Em Fev, o grupo '(/) RATEIOS COMPORATIVO' registrou um valor de -R$ 3.500 referente ao item 'CONSULTORIA RH - TREINAMENTOS'.;Fev;(/) RATEIOS COMPORATIVO;CONSULTORIA RH - TREINAMENTOS;-R$ 3.500
Em Mai, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 68 referente ao item 'MANUTENÇÃO CORRETIVA'.;Mai;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 68
Em Jul, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 403 referente ao item 'MANUTENÇÃO CORRETIVA'.;Jul;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 403
Em Mar, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 417 referente ao item 'MANUTENÇÃO CORRETIVA'.;Mar;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 417
Em Ago, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 873 referente ao item 'MANUTENÇÃO CORRETIVA'.;Ago;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 873
Em Out, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 1.439 referente ao item 'MANUTENÇÃO CORRETIVA'.;Out;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 1.439
Em Set, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 1.828 referente ao item 'MANUTENÇÃO CORRETIVA'.;Set;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 1.828
Em Abr, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 1.874 referente ao item 'MANUTENÇÃO CORRETIVA'.;Abr;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 1.874
Em Jun, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 5.353 referente ao item 'MANUTENÇÃO CORRETIVA'.;Jun;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO CORRETIVA;-R$ 5.353
Em Set, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 194 referente ao item 'MANUTENÇÃO PREVENTIVA'.;Set;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO PREVENTIVA;-R$ 194
Em Dez, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 300 referente ao item 'MANUTENÇÃO PREVENTIVA'.;Dez;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO PREVENTIVA;-R$ 300
Em Jan, o grupo '( - ) UTILIDADES E SERVIÇOS' registrou um valor de -R$ 300 referente ao item 'MANUTENÇÃO PREVENTIVA'.;Jan;( - ) UTILIDADES E SERVIÇOS;MANUTENÇÃO PREVENTIVA;-R$ 300
Em Jul, o grupo '( - ) SERVIÇOS DE TERCEIROS' registrou um valor de -R$ 590 referente ao item 'PRESTAÇÃO DE SERVIÇO'.;Jul;( - ) SERVIÇOS DE TERCEIROS;PRESTAÇÃO DE SERVIÇO;-R$ 590
Em Jan, o grupo '( - ) SERVIÇOS DE TERCEIROS' registrou um valor de -R$ 1.330 referente ao item 'PRESTAÇÃO DE SERVIÇO'.;Jan;( - ) SERVIÇOS DE TERCEIROS;PRESTAÇÃO DE SERVIÇO;-R$ 1.330
Em Ago, o grupo '( - ) SERVIÇOS DE TERCEIROS' registrou um valor de -R$ 1.735 referente ao item 'PRESTAÇÃO DE SERVIÇO'.;Ago;( - ) SERVIÇOS DE TERCEIROS;PRESTAÇÃO DE SERVIÇO;-R$ 1.735
Em Set, o grupo '( - ) SERVIÇOS DE TERCEIROS' registrou um valor de -R$ 2.111 referente ao item 'PRESTAÇÃO DE SERVIÇO'.;Set;( - ) SERVIÇOS DE TERCEIROS;PRESTAÇÃO DE SERVIÇO;-R$ 2.111
Em Mai, o grupo '( - ) SERVIÇOS DE TERCEIROS' registrou um valor de -R$ 3.000 referente ao item 'DESPESAS LOCACAO MAQUINAS POS'.;Mai;( - ) SERVIÇOS DE TERCEIROS;DESPESAS LOCACAO MAQUINAS POS;-R$ 3.000
Em Abr, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 21 referente ao item 'TAXAS BANCARIAS'.;Abr;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 21
Em Ago, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 21 referente ao item 'TAXAS BANCARIAS'.;Ago;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 21
Em Set, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 50 referente ao item 'TAXAS BANCARIAS'.;Set;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 50
Em Fev, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 63 referente ao item 'TAXAS BANCARIAS'.;Fev;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 63
Em Out, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 194 referente ao item 'TAXAS BANCARIAS'.;Out;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 194
Em Jul, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 282 referente ao item 'TAXAS BANCARIAS'.;Jul;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 282
Em Mai, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 289 referente ao item 'TAXAS BANCARIAS'.;Mai;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 289
Em Jun, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 712 referente ao item 'TAXAS BANCARIAS'.;Jun;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 712
Em Nov, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 1.568 referente ao item 'TAXAS BANCARIAS'.;Nov;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 1.568
Em Dez, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 2.673 referente ao item 'TAXAS BANCARIAS'.;Dez;( - ) DESPESAS FINANCEIRAS;TAXAS BANCARIAS;-R$ 2.673
Em Nov, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 5.693 referente ao item 'TX SOBRE ANTECIPACAO RECEBIVEIS (CARTOES'.;Nov;( - ) DESPESAS FINANCEIRAS;TX SOBRE ANTECIPACAO RECEBIVEIS (CARTOES;-R$ 5.693
Em Ago, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 111 referente ao item 'JUROS/MULTAS'.;Ago;( - ) DESPESAS FINANCEIRAS;JUROS/MULTAS;-R$ 111
Em Dez, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 534 referente ao item 'JUROS/MULTAS'.;Dez;( - ) DESPESAS FINANCEIRAS;JUROS/MULTAS;-R$ 534
Em Nov, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 590 referente ao item 'JUROS/MULTAS'.;Nov;( - ) DESPESAS FINANCEIRAS;JUROS/MULTAS;-R$ 590
Em Jul, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 971 referente ao item 'JUROS/MULTAS'.;Jul;( - ) DESPESAS FINANCEIRAS;JUROS/MULTAS;-R$ 971
Em Out, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 4.358 referente ao item 'JUROS/MULTAS'.;Out;( - ) DESPESAS FINANCEIRAS;JUROS/MULTAS;-R$ 4.358
Em Set, o grupo '( - ) DESPESAS FINANCEIRAS' registrou um valor de -R$ 7.357 referente ao item 'JUROS/MULTAS'.;Set;( - ) DESPESAS FINANCEIRAS;JUROS/MULTAS;-R$ 7.357
Em Out, o grupo '(+) OUTRAS RECEITAS OPERACIONAIS' registrou um valor de R$ 1.530.592 referente ao item 'APORTE DE CAPITAL'.;Out;(+) OUTRAS RECEITAS OPERACIONAIS;APORTE DE CAPITAL;R$ 1.530.592
Em Nov, o grupo '(+) OUTRAS RECEITAS OPERACIONAIS' registrou um valor de R$ 1.140.632 referente ao item 'APORTE DE CAPITAL'.;Nov;(+) OUTRAS RECEITAS OPERACIONAIS;APORTE DE CAPITAL;R$ 1.140.632
Em Out, o grupo '(+) OUTRAS RECEITAS OPERACIONAIS' registrou um valor de R$ 1.500 referente ao item 'REVENDA DE OLEO / FLIPERAMA / ESTORNO'.;Out;(+) OUTRAS RECEITAS OPERACIONAIS;REVENDA DE OLEO / FLIPERAMA / ESTORNO;R$ 1.500
Em Ago, o grupo '(+) OUTRAS RECEITAS OPERACIONAIS' registrou um valor de R$ 6 referente ao item 'REVENDA DE OLEO / FLIPERAMA / ESTORNO'.;Ago;(+) OUTRAS RECEITAS OPERACIONAIS;REVENDA DE OLEO / FLIPERAMA / ESTORNO;R$ 6
Em Jun, o grupo '(+) OUTRAS RECEITAS OPERACIONAIS' registrou um valor de R$ 2.839.395 referente ao item 'ENTRADA DE EMPRÉSTIMO TERCEIROS'.;Jun;(+) OUTRAS RECEITAS OPERACIONAIS;ENTRADA DE EMPRÉSTIMO TERCEIROS;R$ 2.839.395
Em Out, o grupo '(+) OUTRAS RECEITAS OPERACIONAIS' registrou um valor de R$ 2.744 referente ao item 'ENTRADA DE EMPRÉSTIMO TERCEIROS'.;Out;(+) OUTRAS RECEITAS OPERACIONAIS;ENTRADA DE EMPRÉSTIMO TERCEIROS;R$ 2.744
Em Mai, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 553 referente ao item 'MAQUINAS E EQUIPAMENTOS OPERACAO'.;Mai;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MAQUINAS E EQUIPAMENTOS OPERACAO;-R$ 553
Em Nov, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 709 referente ao item 'MAQUINAS E EQUIPAMENTOS OPERACAO'.;Nov;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MAQUINAS E EQUIPAMENTOS OPERACAO;-R$ 709
Em Ago, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 847 referente ao item 'MAQUINAS E EQUIPAMENTOS OPERACAO'.;Ago;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MAQUINAS E EQUIPAMENTOS OPERACAO;-R$ 847
Em Abr, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 1.293 referente ao item 'MAQUINAS E EQUIPAMENTOS OPERACAO'.;Abr;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MAQUINAS E EQUIPAMENTOS OPERACAO;-R$ 1.293
Em Jun, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 1.400 referente ao item 'MAQUINAS E EQUIPAMENTOS OPERACAO'.;Jun;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MAQUINAS E EQUIPAMENTOS OPERACAO;-R$ 1.400
Em Dez, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 3.000 referente ao item 'MAQUINAS E EQUIPAMENTOS OPERACAO'.;Dez;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MAQUINAS E EQUIPAMENTOS OPERACAO;-R$ 3.000
Em Set, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 3.919 referente ao item 'MAQUINAS E EQUIPAMENTOS OPERACAO'.;Set;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MAQUINAS E EQUIPAMENTOS OPERACAO;-R$ 3.919
Em Mai, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 633 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Mai;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 633
Em Fev, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 680 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Fev;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 680
Em Mar, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 1.054 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Mar;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 1.054
Em Jun, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 1.075 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Jun;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 1.075
Em Out, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 2.130 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Out;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 2.130
Em Ago, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 6.306 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Ago;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 6.306
Em Abr, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 6.312 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Abr;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 6.312
Em Jan, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 7.573 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Jan;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 7.573
Em Set, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 21.509 referente ao item 'COMPUTADORES, PERIFERICOS E SOFTWARES'.;Set;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;COMPUTADORES, PERIFERICOS E SOFTWARES;-R$ 21.509
Em Jan, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 600 referente ao item 'MOVEIS E UTENSÍLIOS'.;Jan;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MOVEIS E UTENSÍLIOS;-R$ 600
Em Out, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 5.280 referente ao item 'MOVEIS E UTENSÍLIOS'.;Out;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MOVEIS E UTENSÍLIOS;-R$ 5.280
Em Jun, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 9.072 referente ao item 'MOVEIS E UTENSÍLIOS'.;Jun;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MOVEIS E UTENSÍLIOS;-R$ 9.072
Em Set, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 10.855 referente ao item 'MOVEIS E UTENSÍLIOS'.;Set;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MOVEIS E UTENSÍLIOS;-R$ 10.855
Em Ago, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 12.798 referente ao item 'MOVEIS E UTENSÍLIOS'.;Ago;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;MOVEIS E UTENSÍLIOS;-R$ 12.798
Em Jun, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 129 referente ao item 'EDIFICAÇOES E INSTALAÇOES'.;Jun;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EDIFICAÇOES E INSTALAÇOES;-R$ 129
Em Set, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 1.858 referente ao item 'VEÍCULOS'.;Set;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 1.858
Em Dez, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 4.039 referente ao item 'VEÍCULOS'.;Dez;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 4.039
Em Nov, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 4.039 referente ao item 'VEÍCULOS'.;Nov;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 4.039
Em Out, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 4.129 referente ao item 'VEÍCULOS'.;Out;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 4.129
Em Ago, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 5.600 referente ao item 'VEÍCULOS'.;Ago;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 5.600
Em Abr, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 6.670 referente ao item 'VEÍCULOS'.;Abr;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 6.670
Em Jan, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 8.799 referente ao item 'VEÍCULOS'.;Jan;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 8.799
Em Mai, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 16.327 referente ao item 'VEÍCULOS'.;Mai;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 16.327
Em Jun, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 22.518 referente ao item 'VEÍCULOS'.;Jun;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;VEÍCULOS;-R$ 22.518
Em Out, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 2.188 referente ao item 'AQUISIÇÕES E INCORPORAÇÕES'.;Out;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;AQUISIÇÕES E INCORPORAÇÕES;-R$ 2.188
Em Jan, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 20.781 referente ao item 'AQUISIÇÕES E INCORPORAÇÕES'.;Jan;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;AQUISIÇÕES E INCORPORAÇÕES;-R$ 20.781
Em Set, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 7.454 referente ao item 'EMPRESTIMOS'.;Set;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 7.454
Em Out, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 7.580 referente ao item 'EMPRESTIMOS'.;Out;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 7.580
Em Jul, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 10.496 referente ao item 'EMPRESTIMOS'.;Jul;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 10.496
Em Jan, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 17.376 referente ao item 'EMPRESTIMOS'.;Jan;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 17.376
Em Abr, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 17.926 referente ao item 'EMPRESTIMOS'.;Abr;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 17.926
Em Dez, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 19.026 referente ao item 'EMPRESTIMOS'.;Dez;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 19.026
Em Nov, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 20.880 referente ao item 'EMPRESTIMOS'.;Nov;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 20.880
Em Mar, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 24.426 referente ao item 'EMPRESTIMOS'.;Mar;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 24.426
Em Ago, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 36.606 referente ao item 'EMPRESTIMOS'.;Ago;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 36.606
Em Mai, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 46.076 referente ao item 'EMPRESTIMOS'.;Mai;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 46.076
Em Fev, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 46.201 referente ao item 'EMPRESTIMOS'.;Fev;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 46.201
Em Jun, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 82.086 referente ao item 'EMPRESTIMOS'.;Jun;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;EMPRESTIMOS;-R$ 82.086
Em Nov, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 5.000 referente ao item 'TITULO EXTRAJUDICIAL'.;Nov;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;TITULO EXTRAJUDICIAL;-R$ 5.000
Em Jul, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 5.000 referente ao item 'TITULO EXTRAJUDICIAL'.;Jul;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;TITULO EXTRAJUDICIAL;-R$ 5.000
Em Dez, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 5.000 referente ao item 'TITULO EXTRAJUDICIAL'.;Dez;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;TITULO EXTRAJUDICIAL;-R$ 5.000
Em Ago, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 5.000 referente ao item 'TITULO EXTRAJUDICIAL'.;Ago;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;TITULO EXTRAJUDICIAL;-R$ 5.000
Em Set, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 5.000 referente ao item 'TITULO EXTRAJUDICIAL'.;Set;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;TITULO EXTRAJUDICIAL;-R$ 5.000
Em Out, o grupo '( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS' registrou um valor de -R$ 7.853 referente ao item 'TITULO EXTRAJUDICIAL'.;Out;( = ) FLUXO DE CAIXA LIVRE PARA SÓCIOS;TITULO EXTRAJUDICIAL;-R$ 7.853
